"step","occupied_patches","occupancy_fraction","varied_parameter","parameter_value","parameter_label"
729.5,200,1,"alpha",0.001,"alpha = 0.001"
729.6,200,1,"alpha",0.001,"alpha = 0.001"
729.7,200,1,"alpha",0.001,"alpha = 0.001"
729.8,200,1,"alpha",0.001,"alpha = 0.001"
729.9,200,1,"alpha",0.001,"alpha = 0.001"
730,200,1,"alpha",0.001,"alpha = 0.001"
730.1,200,1,"alpha",0.001,"alpha = 0.001"
730.2,200,1,"alpha",0.001,"alpha = 0.001"
730.3,200,1,"alpha",0.001,"alpha = 0.001"
730.4,200,1,"alpha",0.001,"alpha = 0.001"
730.5,200,1,"alpha",0.001,"alpha = 0.001"
730.6,200,1,"alpha",0.001,"alpha = 0.001"
730.7,200,1,"alpha",0.001,"alpha = 0.001"
730.8,200,1,"alpha",0.001,"alpha = 0.001"
730.9,200,1,"alpha",0.001,"alpha = 0.001"
731,200,1,"alpha",0.001,"alpha = 0.001"
731.1,200,1,"alpha",0.001,"alpha = 0.001"
731.2,200,1,"alpha",0.001,"alpha = 0.001"
731.3,200,1,"alpha",0.001,"alpha = 0.001"
731.4,200,1,"alpha",0.001,"alpha = 0.001"
731.5,200,1,"alpha",0.001,"alpha = 0.001"
731.6,200,1,"alpha",0.001,"alpha = 0.001"
731.7,200,1,"alpha",0.001,"alpha = 0.001"
731.8,200,1,"alpha",0.001,"alpha = 0.001"
731.9,200,1,"alpha",0.001,"alpha = 0.001"
732,200,1,"alpha",0.001,"alpha = 0.001"
732.1,200,1,"alpha",0.001,"alpha = 0.001"
732.2,200,1,"alpha",0.001,"alpha = 0.001"
732.3,200,1,"alpha",0.001,"alpha = 0.001"
732.4,200,1,"alpha",0.001,"alpha = 0.001"
732.5,200,1,"alpha",0.001,"alpha = 0.001"
732.6,200,1,"alpha",0.001,"alpha = 0.001"
732.7,200,1,"alpha",0.001,"alpha = 0.001"
732.8,200,1,"alpha",0.001,"alpha = 0.001"
732.9,200,1,"alpha",0.001,"alpha = 0.001"
733,200,1,"alpha",0.001,"alpha = 0.001"
733.1,200,1,"alpha",0.001,"alpha = 0.001"
733.2,200,1,"alpha",0.001,"alpha = 0.001"
733.3,200,1,"alpha",0.001,"alpha = 0.001"
733.4,200,1,"alpha",0.001,"alpha = 0.001"
733.5,200,1,"alpha",0.001,"alpha = 0.001"
733.6,200,1,"alpha",0.001,"alpha = 0.001"
733.7,200,1,"alpha",0.001,"alpha = 0.001"
733.8,200,1,"alpha",0.001,"alpha = 0.001"
733.9,200,1,"alpha",0.001,"alpha = 0.001"
734,200,1,"alpha",0.001,"alpha = 0.001"
734.1,200,1,"alpha",0.001,"alpha = 0.001"
734.2,200,1,"alpha",0.001,"alpha = 0.001"
734.3,200,1,"alpha",0.001,"alpha = 0.001"
734.4,200,1,"alpha",0.001,"alpha = 0.001"
734.5,200,1,"alpha",0.001,"alpha = 0.001"
734.6,200,1,"alpha",0.001,"alpha = 0.001"
734.7,200,1,"alpha",0.001,"alpha = 0.001"
734.8,200,1,"alpha",0.001,"alpha = 0.001"
734.9,200,1,"alpha",0.001,"alpha = 0.001"
735,200,1,"alpha",0.001,"alpha = 0.001"
735.1,200,1,"alpha",0.001,"alpha = 0.001"
735.2,200,1,"alpha",0.001,"alpha = 0.001"
735.3,200,1,"alpha",0.001,"alpha = 0.001"
735.4,200,1,"alpha",0.001,"alpha = 0.001"
735.5,200,1,"alpha",0.001,"alpha = 0.001"
735.6,200,1,"alpha",0.001,"alpha = 0.001"
735.7,200,1,"alpha",0.001,"alpha = 0.001"
735.8,200,1,"alpha",0.001,"alpha = 0.001"
735.9,200,1,"alpha",0.001,"alpha = 0.001"
736,200,1,"alpha",0.001,"alpha = 0.001"
736.1,200,1,"alpha",0.001,"alpha = 0.001"
736.2,200,1,"alpha",0.001,"alpha = 0.001"
736.3,200,1,"alpha",0.001,"alpha = 0.001"
736.4,200,1,"alpha",0.001,"alpha = 0.001"
736.5,200,1,"alpha",0.001,"alpha = 0.001"
736.6,200,1,"alpha",0.001,"alpha = 0.001"
736.7,200,1,"alpha",0.001,"alpha = 0.001"
736.8,200,1,"alpha",0.001,"alpha = 0.001"
736.9,200,1,"alpha",0.001,"alpha = 0.001"
737,200,1,"alpha",0.001,"alpha = 0.001"
737.1,200,1,"alpha",0.001,"alpha = 0.001"
737.2,200,1,"alpha",0.001,"alpha = 0.001"
737.3,200,1,"alpha",0.001,"alpha = 0.001"
737.4,200,1,"alpha",0.001,"alpha = 0.001"
737.5,200,1,"alpha",0.001,"alpha = 0.001"
737.6,200,1,"alpha",0.001,"alpha = 0.001"
737.7,200,1,"alpha",0.001,"alpha = 0.001"
737.8,200,1,"alpha",0.001,"alpha = 0.001"
737.9,200,1,"alpha",0.001,"alpha = 0.001"
738,200,1,"alpha",0.001,"alpha = 0.001"
738.1,200,1,"alpha",0.001,"alpha = 0.001"
738.2,200,1,"alpha",0.001,"alpha = 0.001"
738.3,200,1,"alpha",0.001,"alpha = 0.001"
738.4,200,1,"alpha",0.001,"alpha = 0.001"
738.5,200,1,"alpha",0.001,"alpha = 0.001"
738.6,200,1,"alpha",0.001,"alpha = 0.001"
738.7,200,1,"alpha",0.001,"alpha = 0.001"
738.8,200,1,"alpha",0.001,"alpha = 0.001"
738.9,200,1,"alpha",0.001,"alpha = 0.001"
739,200,1,"alpha",0.001,"alpha = 0.001"
739.1,200,1,"alpha",0.001,"alpha = 0.001"
739.2,200,1,"alpha",0.001,"alpha = 0.001"
739.3,200,1,"alpha",0.001,"alpha = 0.001"
739.4,200,1,"alpha",0.001,"alpha = 0.001"
739.5,200,1,"alpha",0.001,"alpha = 0.001"
739.6,200,1,"alpha",0.001,"alpha = 0.001"
739.7,200,1,"alpha",0.001,"alpha = 0.001"
739.8,200,1,"alpha",0.001,"alpha = 0.001"
739.9,200,1,"alpha",0.001,"alpha = 0.001"
740,200,1,"alpha",0.001,"alpha = 0.001"
740.1,200,1,"alpha",0.001,"alpha = 0.001"
740.2,200,1,"alpha",0.001,"alpha = 0.001"
740.3,200,1,"alpha",0.001,"alpha = 0.001"
740.4,200,1,"alpha",0.001,"alpha = 0.001"
740.5,200,1,"alpha",0.001,"alpha = 0.001"
740.6,200,1,"alpha",0.001,"alpha = 0.001"
740.7,200,1,"alpha",0.001,"alpha = 0.001"
740.8,200,1,"alpha",0.001,"alpha = 0.001"
740.9,200,1,"alpha",0.001,"alpha = 0.001"
741,200,1,"alpha",0.001,"alpha = 0.001"
741.1,200,1,"alpha",0.001,"alpha = 0.001"
741.2,200,1,"alpha",0.001,"alpha = 0.001"
741.3,200,1,"alpha",0.001,"alpha = 0.001"
741.4,200,1,"alpha",0.001,"alpha = 0.001"
741.5,200,1,"alpha",0.001,"alpha = 0.001"
741.6,200,1,"alpha",0.001,"alpha = 0.001"
741.7,200,1,"alpha",0.001,"alpha = 0.001"
741.8,200,1,"alpha",0.001,"alpha = 0.001"
741.9,200,1,"alpha",0.001,"alpha = 0.001"
742,200,1,"alpha",0.001,"alpha = 0.001"
742.1,200,1,"alpha",0.001,"alpha = 0.001"
742.2,200,1,"alpha",0.001,"alpha = 0.001"
742.3,200,1,"alpha",0.001,"alpha = 0.001"
742.4,200,1,"alpha",0.001,"alpha = 0.001"
742.5,200,1,"alpha",0.001,"alpha = 0.001"
742.6,200,1,"alpha",0.001,"alpha = 0.001"
742.7,200,1,"alpha",0.001,"alpha = 0.001"
742.8,200,1,"alpha",0.001,"alpha = 0.001"
742.9,200,1,"alpha",0.001,"alpha = 0.001"
743,200,1,"alpha",0.001,"alpha = 0.001"
743.1,200,1,"alpha",0.001,"alpha = 0.001"
743.2,200,1,"alpha",0.001,"alpha = 0.001"
743.3,200,1,"alpha",0.001,"alpha = 0.001"
743.4,200,1,"alpha",0.001,"alpha = 0.001"
743.5,200,1,"alpha",0.001,"alpha = 0.001"
743.6,200,1,"alpha",0.001,"alpha = 0.001"
743.7,200,1,"alpha",0.001,"alpha = 0.001"
743.8,200,1,"alpha",0.001,"alpha = 0.001"
743.9,200,1,"alpha",0.001,"alpha = 0.001"
744,200,1,"alpha",0.001,"alpha = 0.001"
744.1,200,1,"alpha",0.001,"alpha = 0.001"
744.2,200,1,"alpha",0.001,"alpha = 0.001"
744.3,200,1,"alpha",0.001,"alpha = 0.001"
744.4,200,1,"alpha",0.001,"alpha = 0.001"
744.5,200,1,"alpha",0.001,"alpha = 0.001"
744.6,200,1,"alpha",0.001,"alpha = 0.001"
744.7,200,1,"alpha",0.001,"alpha = 0.001"
744.8,200,1,"alpha",0.001,"alpha = 0.001"
744.9,200,1,"alpha",0.001,"alpha = 0.001"
745,200,1,"alpha",0.001,"alpha = 0.001"
745.1,200,1,"alpha",0.001,"alpha = 0.001"
745.2,200,1,"alpha",0.001,"alpha = 0.001"
745.3,200,1,"alpha",0.001,"alpha = 0.001"
745.4,200,1,"alpha",0.001,"alpha = 0.001"
745.5,200,1,"alpha",0.001,"alpha = 0.001"
745.6,200,1,"alpha",0.001,"alpha = 0.001"
745.7,200,1,"alpha",0.001,"alpha = 0.001"
745.8,200,1,"alpha",0.001,"alpha = 0.001"
745.9,200,1,"alpha",0.001,"alpha = 0.001"
746,200,1,"alpha",0.001,"alpha = 0.001"
746.1,200,1,"alpha",0.001,"alpha = 0.001"
746.2,200,1,"alpha",0.001,"alpha = 0.001"
746.3,200,1,"alpha",0.001,"alpha = 0.001"
746.4,200,1,"alpha",0.001,"alpha = 0.001"
746.5,200,1,"alpha",0.001,"alpha = 0.001"
746.6,200,1,"alpha",0.001,"alpha = 0.001"
746.7,200,1,"alpha",0.001,"alpha = 0.001"
746.8,200,1,"alpha",0.001,"alpha = 0.001"
746.9,200,1,"alpha",0.001,"alpha = 0.001"
747,200,1,"alpha",0.001,"alpha = 0.001"
747.1,200,1,"alpha",0.001,"alpha = 0.001"
747.2,200,1,"alpha",0.001,"alpha = 0.001"
747.3,200,1,"alpha",0.001,"alpha = 0.001"
747.4,200,1,"alpha",0.001,"alpha = 0.001"
747.5,200,1,"alpha",0.001,"alpha = 0.001"
747.6,200,1,"alpha",0.001,"alpha = 0.001"
747.7,200,1,"alpha",0.001,"alpha = 0.001"
747.8,200,1,"alpha",0.001,"alpha = 0.001"
747.9,200,1,"alpha",0.001,"alpha = 0.001"
748,200,1,"alpha",0.001,"alpha = 0.001"
748.1,200,1,"alpha",0.001,"alpha = 0.001"
748.2,200,1,"alpha",0.001,"alpha = 0.001"
748.3,200,1,"alpha",0.001,"alpha = 0.001"
748.4,200,1,"alpha",0.001,"alpha = 0.001"
748.5,200,1,"alpha",0.001,"alpha = 0.001"
748.6,200,1,"alpha",0.001,"alpha = 0.001"
748.7,200,1,"alpha",0.001,"alpha = 0.001"
748.8,200,1,"alpha",0.001,"alpha = 0.001"
748.9,200,1,"alpha",0.001,"alpha = 0.001"
749,200,1,"alpha",0.001,"alpha = 0.001"
749.1,200,1,"alpha",0.001,"alpha = 0.001"
749.2,200,1,"alpha",0.001,"alpha = 0.001"
749.3,200,1,"alpha",0.001,"alpha = 0.001"
749.4,200,1,"alpha",0.001,"alpha = 0.001"
749.5,200,1,"alpha",0.001,"alpha = 0.001"
749.6,200,1,"alpha",0.001,"alpha = 0.001"
749.7,200,1,"alpha",0.001,"alpha = 0.001"
749.8,200,1,"alpha",0.001,"alpha = 0.001"
749.9,200,1,"alpha",0.001,"alpha = 0.001"
750,200,1,"alpha",0.001,"alpha = 0.001"
750.1,200,1,"alpha",0.001,"alpha = 0.001"
750.2,200,1,"alpha",0.001,"alpha = 0.001"
750.3,200,1,"alpha",0.001,"alpha = 0.001"
750.4,200,1,"alpha",0.001,"alpha = 0.001"
750.5,200,1,"alpha",0.001,"alpha = 0.001"
750.6,200,1,"alpha",0.001,"alpha = 0.001"
750.7,200,1,"alpha",0.001,"alpha = 0.001"
750.8,200,1,"alpha",0.001,"alpha = 0.001"
750.9,200,1,"alpha",0.001,"alpha = 0.001"
751,200,1,"alpha",0.001,"alpha = 0.001"
751.1,200,1,"alpha",0.001,"alpha = 0.001"
751.2,200,1,"alpha",0.001,"alpha = 0.001"
751.3,200,1,"alpha",0.001,"alpha = 0.001"
751.4,200,1,"alpha",0.001,"alpha = 0.001"
751.5,200,1,"alpha",0.001,"alpha = 0.001"
751.6,200,1,"alpha",0.001,"alpha = 0.001"
751.7,200,1,"alpha",0.001,"alpha = 0.001"
751.8,200,1,"alpha",0.001,"alpha = 0.001"
751.9,200,1,"alpha",0.001,"alpha = 0.001"
752,200,1,"alpha",0.001,"alpha = 0.001"
752.1,200,1,"alpha",0.001,"alpha = 0.001"
752.2,200,1,"alpha",0.001,"alpha = 0.001"
752.3,200,1,"alpha",0.001,"alpha = 0.001"
752.4,200,1,"alpha",0.001,"alpha = 0.001"
752.5,200,1,"alpha",0.001,"alpha = 0.001"
752.6,200,1,"alpha",0.001,"alpha = 0.001"
752.7,200,1,"alpha",0.001,"alpha = 0.001"
752.8,200,1,"alpha",0.001,"alpha = 0.001"
752.9,200,1,"alpha",0.001,"alpha = 0.001"
753,200,1,"alpha",0.001,"alpha = 0.001"
753.1,200,1,"alpha",0.001,"alpha = 0.001"
753.2,200,1,"alpha",0.001,"alpha = 0.001"
753.3,200,1,"alpha",0.001,"alpha = 0.001"
753.4,200,1,"alpha",0.001,"alpha = 0.001"
753.5,200,1,"alpha",0.001,"alpha = 0.001"
753.6,200,1,"alpha",0.001,"alpha = 0.001"
753.7,200,1,"alpha",0.001,"alpha = 0.001"
753.8,200,1,"alpha",0.001,"alpha = 0.001"
753.9,200,1,"alpha",0.001,"alpha = 0.001"
754,200,1,"alpha",0.001,"alpha = 0.001"
754.1,200,1,"alpha",0.001,"alpha = 0.001"
754.2,200,1,"alpha",0.001,"alpha = 0.001"
754.3,200,1,"alpha",0.001,"alpha = 0.001"
754.4,200,1,"alpha",0.001,"alpha = 0.001"
754.5,200,1,"alpha",0.001,"alpha = 0.001"
754.6,200,1,"alpha",0.001,"alpha = 0.001"
754.7,200,1,"alpha",0.001,"alpha = 0.001"
754.8,200,1,"alpha",0.001,"alpha = 0.001"
754.9,200,1,"alpha",0.001,"alpha = 0.001"
755,200,1,"alpha",0.001,"alpha = 0.001"
755.1,200,1,"alpha",0.001,"alpha = 0.001"
755.2,200,1,"alpha",0.001,"alpha = 0.001"
755.3,200,1,"alpha",0.001,"alpha = 0.001"
755.4,200,1,"alpha",0.001,"alpha = 0.001"
755.5,200,1,"alpha",0.001,"alpha = 0.001"
755.6,200,1,"alpha",0.001,"alpha = 0.001"
755.7,200,1,"alpha",0.001,"alpha = 0.001"
755.8,200,1,"alpha",0.001,"alpha = 0.001"
755.9,200,1,"alpha",0.001,"alpha = 0.001"
756,200,1,"alpha",0.001,"alpha = 0.001"
756.1,200,1,"alpha",0.001,"alpha = 0.001"
756.2,200,1,"alpha",0.001,"alpha = 0.001"
756.3,200,1,"alpha",0.001,"alpha = 0.001"
756.4,200,1,"alpha",0.001,"alpha = 0.001"
756.5,200,1,"alpha",0.001,"alpha = 0.001"
756.6,200,1,"alpha",0.001,"alpha = 0.001"
756.7,200,1,"alpha",0.001,"alpha = 0.001"
756.8,200,1,"alpha",0.001,"alpha = 0.001"
756.9,200,1,"alpha",0.001,"alpha = 0.001"
757,200,1,"alpha",0.001,"alpha = 0.001"
757.1,200,1,"alpha",0.001,"alpha = 0.001"
757.2,200,1,"alpha",0.001,"alpha = 0.001"
757.3,200,1,"alpha",0.001,"alpha = 0.001"
757.4,200,1,"alpha",0.001,"alpha = 0.001"
757.5,200,1,"alpha",0.001,"alpha = 0.001"
757.6,200,1,"alpha",0.001,"alpha = 0.001"
757.7,200,1,"alpha",0.001,"alpha = 0.001"
757.8,200,1,"alpha",0.001,"alpha = 0.001"
757.9,200,1,"alpha",0.001,"alpha = 0.001"
758,200,1,"alpha",0.001,"alpha = 0.001"
758.1,200,1,"alpha",0.001,"alpha = 0.001"
758.2,200,1,"alpha",0.001,"alpha = 0.001"
758.3,200,1,"alpha",0.001,"alpha = 0.001"
758.4,200,1,"alpha",0.001,"alpha = 0.001"
758.5,200,1,"alpha",0.001,"alpha = 0.001"
758.6,200,1,"alpha",0.001,"alpha = 0.001"
758.7,200,1,"alpha",0.001,"alpha = 0.001"
758.8,200,1,"alpha",0.001,"alpha = 0.001"
758.9,200,1,"alpha",0.001,"alpha = 0.001"
759,200,1,"alpha",0.001,"alpha = 0.001"
759.1,200,1,"alpha",0.001,"alpha = 0.001"
759.2,200,1,"alpha",0.001,"alpha = 0.001"
759.3,200,1,"alpha",0.001,"alpha = 0.001"
759.4,200,1,"alpha",0.001,"alpha = 0.001"
759.5,200,1,"alpha",0.001,"alpha = 0.001"
759.6,200,1,"alpha",0.001,"alpha = 0.001"
759.7,200,1,"alpha",0.001,"alpha = 0.001"
759.8,200,1,"alpha",0.001,"alpha = 0.001"
759.9,200,1,"alpha",0.001,"alpha = 0.001"
760,200,1,"alpha",0.001,"alpha = 0.001"
760.1,200,1,"alpha",0.001,"alpha = 0.001"
760.2,200,1,"alpha",0.001,"alpha = 0.001"
760.3,200,1,"alpha",0.001,"alpha = 0.001"
760.4,200,1,"alpha",0.001,"alpha = 0.001"
760.5,200,1,"alpha",0.001,"alpha = 0.001"
760.6,200,1,"alpha",0.001,"alpha = 0.001"
760.7,200,1,"alpha",0.001,"alpha = 0.001"
760.8,200,1,"alpha",0.001,"alpha = 0.001"
760.9,200,1,"alpha",0.001,"alpha = 0.001"
761,200,1,"alpha",0.001,"alpha = 0.001"
761.1,200,1,"alpha",0.001,"alpha = 0.001"
761.2,200,1,"alpha",0.001,"alpha = 0.001"
761.3,200,1,"alpha",0.001,"alpha = 0.001"
761.4,200,1,"alpha",0.001,"alpha = 0.001"
761.5,200,1,"alpha",0.001,"alpha = 0.001"
761.6,200,1,"alpha",0.001,"alpha = 0.001"
761.7,200,1,"alpha",0.001,"alpha = 0.001"
761.8,200,1,"alpha",0.001,"alpha = 0.001"
761.9,200,1,"alpha",0.001,"alpha = 0.001"
762,200,1,"alpha",0.001,"alpha = 0.001"
762.1,200,1,"alpha",0.001,"alpha = 0.001"
762.2,200,1,"alpha",0.001,"alpha = 0.001"
762.3,200,1,"alpha",0.001,"alpha = 0.001"
762.4,200,1,"alpha",0.001,"alpha = 0.001"
762.5,200,1,"alpha",0.001,"alpha = 0.001"
762.6,200,1,"alpha",0.001,"alpha = 0.001"
762.7,200,1,"alpha",0.001,"alpha = 0.001"
762.8,200,1,"alpha",0.001,"alpha = 0.001"
762.9,200,1,"alpha",0.001,"alpha = 0.001"
763,200,1,"alpha",0.001,"alpha = 0.001"
763.1,200,1,"alpha",0.001,"alpha = 0.001"
763.2,200,1,"alpha",0.001,"alpha = 0.001"
763.3,200,1,"alpha",0.001,"alpha = 0.001"
763.4,200,1,"alpha",0.001,"alpha = 0.001"
763.5,200,1,"alpha",0.001,"alpha = 0.001"
763.6,200,1,"alpha",0.001,"alpha = 0.001"
763.7,200,1,"alpha",0.001,"alpha = 0.001"
763.8,200,1,"alpha",0.001,"alpha = 0.001"
763.9,200,1,"alpha",0.001,"alpha = 0.001"
764,200,1,"alpha",0.001,"alpha = 0.001"
764.1,200,1,"alpha",0.001,"alpha = 0.001"
764.2,200,1,"alpha",0.001,"alpha = 0.001"
764.3,200,1,"alpha",0.001,"alpha = 0.001"
764.4,200,1,"alpha",0.001,"alpha = 0.001"
764.5,200,1,"alpha",0.001,"alpha = 0.001"
764.6,200,1,"alpha",0.001,"alpha = 0.001"
764.7,200,1,"alpha",0.001,"alpha = 0.001"
764.8,200,1,"alpha",0.001,"alpha = 0.001"
764.9,200,1,"alpha",0.001,"alpha = 0.001"
765,200,1,"alpha",0.001,"alpha = 0.001"
765.1,200,1,"alpha",0.001,"alpha = 0.001"
765.2,200,1,"alpha",0.001,"alpha = 0.001"
765.3,200,1,"alpha",0.001,"alpha = 0.001"
765.4,200,1,"alpha",0.001,"alpha = 0.001"
765.5,200,1,"alpha",0.001,"alpha = 0.001"
765.6,200,1,"alpha",0.001,"alpha = 0.001"
765.7,200,1,"alpha",0.001,"alpha = 0.001"
765.8,200,1,"alpha",0.001,"alpha = 0.001"
765.9,200,1,"alpha",0.001,"alpha = 0.001"
766,200,1,"alpha",0.001,"alpha = 0.001"
766.1,200,1,"alpha",0.001,"alpha = 0.001"
766.2,200,1,"alpha",0.001,"alpha = 0.001"
766.3,200,1,"alpha",0.001,"alpha = 0.001"
766.4,200,1,"alpha",0.001,"alpha = 0.001"
766.5,200,1,"alpha",0.001,"alpha = 0.001"
766.6,200,1,"alpha",0.001,"alpha = 0.001"
766.7,200,1,"alpha",0.001,"alpha = 0.001"
766.8,200,1,"alpha",0.001,"alpha = 0.001"
766.9,200,1,"alpha",0.001,"alpha = 0.001"
767,200,1,"alpha",0.001,"alpha = 0.001"
767.1,200,1,"alpha",0.001,"alpha = 0.001"
767.2,200,1,"alpha",0.001,"alpha = 0.001"
767.3,200,1,"alpha",0.001,"alpha = 0.001"
767.4,200,1,"alpha",0.001,"alpha = 0.001"
767.5,200,1,"alpha",0.001,"alpha = 0.001"
767.6,200,1,"alpha",0.001,"alpha = 0.001"
767.7,200,1,"alpha",0.001,"alpha = 0.001"
767.8,200,1,"alpha",0.001,"alpha = 0.001"
767.9,200,1,"alpha",0.001,"alpha = 0.001"
768,200,1,"alpha",0.001,"alpha = 0.001"
768.1,200,1,"alpha",0.001,"alpha = 0.001"
768.2,200,1,"alpha",0.001,"alpha = 0.001"
768.3,200,1,"alpha",0.001,"alpha = 0.001"
768.4,200,1,"alpha",0.001,"alpha = 0.001"
768.5,200,1,"alpha",0.001,"alpha = 0.001"
768.6,200,1,"alpha",0.001,"alpha = 0.001"
768.7,200,1,"alpha",0.001,"alpha = 0.001"
768.8,200,1,"alpha",0.001,"alpha = 0.001"
768.9,200,1,"alpha",0.001,"alpha = 0.001"
769,200,1,"alpha",0.001,"alpha = 0.001"
769.1,200,1,"alpha",0.001,"alpha = 0.001"
769.2,200,1,"alpha",0.001,"alpha = 0.001"
769.3,200,1,"alpha",0.001,"alpha = 0.001"
769.4,200,1,"alpha",0.001,"alpha = 0.001"
769.5,200,1,"alpha",0.001,"alpha = 0.001"
769.6,200,1,"alpha",0.001,"alpha = 0.001"
769.7,200,1,"alpha",0.001,"alpha = 0.001"
769.8,200,1,"alpha",0.001,"alpha = 0.001"
769.9,200,1,"alpha",0.001,"alpha = 0.001"
770,200,1,"alpha",0.001,"alpha = 0.001"
770.1,200,1,"alpha",0.001,"alpha = 0.001"
770.2,200,1,"alpha",0.001,"alpha = 0.001"
770.3,200,1,"alpha",0.001,"alpha = 0.001"
770.4,200,1,"alpha",0.001,"alpha = 0.001"
770.5,200,1,"alpha",0.001,"alpha = 0.001"
770.6,200,1,"alpha",0.001,"alpha = 0.001"
770.7,200,1,"alpha",0.001,"alpha = 0.001"
770.8,200,1,"alpha",0.001,"alpha = 0.001"
770.9,200,1,"alpha",0.001,"alpha = 0.001"
771,200,1,"alpha",0.001,"alpha = 0.001"
771.1,200,1,"alpha",0.001,"alpha = 0.001"
771.2,200,1,"alpha",0.001,"alpha = 0.001"
771.3,200,1,"alpha",0.001,"alpha = 0.001"
771.4,200,1,"alpha",0.001,"alpha = 0.001"
771.5,200,1,"alpha",0.001,"alpha = 0.001"
771.6,200,1,"alpha",0.001,"alpha = 0.001"
771.7,200,1,"alpha",0.001,"alpha = 0.001"
771.8,200,1,"alpha",0.001,"alpha = 0.001"
771.9,200,1,"alpha",0.001,"alpha = 0.001"
772,200,1,"alpha",0.001,"alpha = 0.001"
772.1,200,1,"alpha",0.001,"alpha = 0.001"
772.2,200,1,"alpha",0.001,"alpha = 0.001"
772.3,200,1,"alpha",0.001,"alpha = 0.001"
772.4,200,1,"alpha",0.001,"alpha = 0.001"
772.5,200,1,"alpha",0.001,"alpha = 0.001"
772.6,200,1,"alpha",0.001,"alpha = 0.001"
772.7,200,1,"alpha",0.001,"alpha = 0.001"
772.8,200,1,"alpha",0.001,"alpha = 0.001"
772.9,200,1,"alpha",0.001,"alpha = 0.001"
773,200,1,"alpha",0.001,"alpha = 0.001"
773.1,200,1,"alpha",0.001,"alpha = 0.001"
773.2,200,1,"alpha",0.001,"alpha = 0.001"
773.3,200,1,"alpha",0.001,"alpha = 0.001"
773.4,200,1,"alpha",0.001,"alpha = 0.001"
773.5,200,1,"alpha",0.001,"alpha = 0.001"
773.6,200,1,"alpha",0.001,"alpha = 0.001"
773.7,200,1,"alpha",0.001,"alpha = 0.001"
773.8,200,1,"alpha",0.001,"alpha = 0.001"
773.9,200,1,"alpha",0.001,"alpha = 0.001"
774,200,1,"alpha",0.001,"alpha = 0.001"
774.1,200,1,"alpha",0.001,"alpha = 0.001"
774.2,200,1,"alpha",0.001,"alpha = 0.001"
774.3,200,1,"alpha",0.001,"alpha = 0.001"
774.4,200,1,"alpha",0.001,"alpha = 0.001"
774.5,200,1,"alpha",0.001,"alpha = 0.001"
774.6,200,1,"alpha",0.001,"alpha = 0.001"
774.7,200,1,"alpha",0.001,"alpha = 0.001"
774.8,200,1,"alpha",0.001,"alpha = 0.001"
774.9,200,1,"alpha",0.001,"alpha = 0.001"
775,200,1,"alpha",0.001,"alpha = 0.001"
775.1,200,1,"alpha",0.001,"alpha = 0.001"
775.2,200,1,"alpha",0.001,"alpha = 0.001"
775.3,200,1,"alpha",0.001,"alpha = 0.001"
775.4,200,1,"alpha",0.001,"alpha = 0.001"
775.5,200,1,"alpha",0.001,"alpha = 0.001"
775.6,200,1,"alpha",0.001,"alpha = 0.001"
775.7,200,1,"alpha",0.001,"alpha = 0.001"
775.8,200,1,"alpha",0.001,"alpha = 0.001"
775.9,200,1,"alpha",0.001,"alpha = 0.001"
776,200,1,"alpha",0.001,"alpha = 0.001"
776.1,200,1,"alpha",0.001,"alpha = 0.001"
776.2,200,1,"alpha",0.001,"alpha = 0.001"
776.3,200,1,"alpha",0.001,"alpha = 0.001"
776.4,200,1,"alpha",0.001,"alpha = 0.001"
776.5,200,1,"alpha",0.001,"alpha = 0.001"
776.6,200,1,"alpha",0.001,"alpha = 0.001"
776.7,200,1,"alpha",0.001,"alpha = 0.001"
776.8,200,1,"alpha",0.001,"alpha = 0.001"
776.9,200,1,"alpha",0.001,"alpha = 0.001"
777,200,1,"alpha",0.001,"alpha = 0.001"
777.1,200,1,"alpha",0.001,"alpha = 0.001"
777.2,200,1,"alpha",0.001,"alpha = 0.001"
777.3,200,1,"alpha",0.001,"alpha = 0.001"
777.4,200,1,"alpha",0.001,"alpha = 0.001"
777.5,200,1,"alpha",0.001,"alpha = 0.001"
777.6,200,1,"alpha",0.001,"alpha = 0.001"
777.7,200,1,"alpha",0.001,"alpha = 0.001"
777.8,200,1,"alpha",0.001,"alpha = 0.001"
777.9,200,1,"alpha",0.001,"alpha = 0.001"
778,200,1,"alpha",0.001,"alpha = 0.001"
778.1,200,1,"alpha",0.001,"alpha = 0.001"
778.2,200,1,"alpha",0.001,"alpha = 0.001"
778.3,200,1,"alpha",0.001,"alpha = 0.001"
778.4,200,1,"alpha",0.001,"alpha = 0.001"
778.5,200,1,"alpha",0.001,"alpha = 0.001"
778.6,200,1,"alpha",0.001,"alpha = 0.001"
778.7,200,1,"alpha",0.001,"alpha = 0.001"
778.8,200,1,"alpha",0.001,"alpha = 0.001"
778.9,200,1,"alpha",0.001,"alpha = 0.001"
779,200,1,"alpha",0.001,"alpha = 0.001"
779.1,200,1,"alpha",0.001,"alpha = 0.001"
779.2,200,1,"alpha",0.001,"alpha = 0.001"
779.3,200,1,"alpha",0.001,"alpha = 0.001"
779.4,200,1,"alpha",0.001,"alpha = 0.001"
779.5,200,1,"alpha",0.001,"alpha = 0.001"
779.6,200,1,"alpha",0.001,"alpha = 0.001"
